,name,link,ac,health,strength,dexterity,constitution,intelligence,wisdom,charisma
1000,Изуродованный дуэргар,/bestiary/6178-deformed_duergar/,16,40,2,0,2,0,0,-1
1001,Искатель Ирд,/bestiary/10283-irda_seeker/,12,27,0,2,1,0,2,3
1002,Иссохшийся зомби,/bestiary/3234-husk_zombie/,10,37,3,0,3,-4,-2,-3
1003,Игольчатый дьявол (Спинагон),/bestiary/87-spined_devil/,13,22,0,2,1,0,2,-1
1004,Икситксачитл вампир,/bestiary/5832-vampiric_ixitxachitl/,16,44,2,4,1,1,1,-2
1005,Икситксачитл вампир,/bestiary/5830-vampiric_ixitxachitl/,16,44,2,4,1,1,1,-2
1006,Икситксачитл вампир клирик,/bestiary/5833-vampiric_ixitxachitl_cleric/,16,44,2,4,1,1,1,-2
1007,Инфицированный житель,/bestiary/12563-infected_townsfolk/,13,67,3,1,3,-1,0,-1
1008,Избранный драконом,/bestiary/6314-dragon_chosen/,17,45,4,4,2,0,1,2
1009,Ирван (1-го уровня),/bestiary/7807-irvan_wastewalker_tier_1_/,13,66,-1,2,1,1,1,1
1010,Исмарк Колянович,/bestiary/4718-ismark_kolyanovich/,17,58,3,1,2,0,0,0
1011,Истерзанный,/bestiary/13671-forlarren/,16,33,2,3,3,1,0,4
1012,Исчадие драконьей плоти,/bestiary/6337-dragonflesh_grafter/,14,52,3,0,2,0,0,-2
1013,Исчезающий паук,/bestiary/364-phase_spider/,13,32,2,2,1,-2,0,-2
1014,Ику,/bestiary/6026-eku/,19,97,3,5,3,4,5,4
1015,Инейный скиталец,/bestiary/12251-rime_hulk/,15,85,4,0,4,-1,-1,-2
1016,Ирван (2-го уровня),/bestiary/7808-irvan_wastewalker_tier_2_/,15,99,0,3,1,2,2,2
1017,Истиратель руин,/bestiary/8340-ruin_grinder/,16,82,6,1,2,-4,0,-5
1018,Ифрит,/bestiary/11847-blaze/,13,75,3,3,3,-2,0,-2
1019,Истарианский дрон,/bestiary/10582-istarian_drone/,17,127,5,0,4,-3,0,-3
1020,Иггдрасти,/bestiary/7694-yggdrasti/,15,112,5,0,2,-4,0,-4
1021,Ищейка Убийц милосердия,/bestiary/13206-mercykiller_bloodhound/,18,120,3,1,3,1,2,-1
1022,Изумрудная статуя вампира,/bestiary/7558-vampiric_jade_statue/,14,114,3,2,4,-2,0,-3
1023,Ильвара Миззрим,/bestiary/5920-ilvara_mizzrym/,16,71,0,2,1,1,3,4
1024,Инквизитор меча,/bestiary/6899-inquisitor_of_the_sword/,16,91,1,2,2,2,4,3
1025,Инквизитор огня разума,/bestiary/6898-inquisitor_of_the_mind_fire/,16,77,0,2,1,3,3,4
1026,Инквизитор тома,/bestiary/6901-inquisitor_of_the_tome/,11,77,0,1,1,4,3,2
1027,Ирван (3-го уровня),/bestiary/7809-irvan_wastewalker_tier_3_/,17,123,0,5,2,3,3,3
1028,Истрид Хорн,/bestiary/5292-istrid_horn/,18,117,1,0,2,0,3,1
1029,Иерофан Кометы,/bestiary/13247-hierophant_of_the_comet/,15,153,1,1,4,2,3,5
1030,Избушка на курьих ножках,/bestiary/954-baba_lysaga_s_creeping_hut/,16,263,8,-2,5,-5,-4,-4
1031,Ифрит,/bestiary/162-efreeti/,17,200,6,1,7,3,2,3
1032,Ива,/bestiary/6220-wyllow/,16,132,0,2,1,1,5,0
1033,Извечный ледяной великан,/multiverse/bestiary/6755-frost_giant_everlasting_one/,15,189,7,-1,7,-1,0,1
1034,Имикс,/bestiary/4935-imix/,17,325,4,7,6,2,3,6
1035,Иггвилв «Королева ведьм»,/bestiary/8396-iggwilv_the_witch_queen/,19,255,0,4,4,8,1,6
1036,Исчадие преисподней,/bestiary/86-pit_fiend/,19,300,8,2,7,6,4,7
1037,Исполин,/bestiary/12157-gargantua/,17,388,8,0,8,-1,3,4
1038,Иллитилич,/bestiary/5666-illithilich/,17,135,0,3,3,5,2,3
1039,Йинра Эмбервинд,/bestiary/7446-yinra_emberwind/,15,16,0,3,1,2,1,0
1040,Йорн,/bestiary/5379-yorn/,11,32,2,0,2,0,0,0
1041,Йорб,/bestiary/6075-yorb/,13,49,-2,3,2,0,0,1
1042,Йети,/bestiary/315-yeti/,12,51,4,1,3,-1,1,-2
1043,Йети Алловак,/bestiary/7422-allowak_yeti/,12,51,4,1,3,3,1,0
1044,Йестаброд,/bestiary/5853-yestabrod/,15,75,1,0,2,1,2,0
1045,Йспуг,/bestiary/8833-feyr/,16,88,3,3,0,2,2,0
1046,Й'деми,/bestiary/8354-y_demi/,16,127,0,2,4,5,1,1
1047,Йоклол,/bestiary/76-yochlol/,15,136,2,2,4,1,2,2
1048,"Йгорл, Лорд разрушения",/bestiary/13729-ygorl_lord_of_entropy/,20,325,7,4,7,5,3,8
1049,Йимрит,/bestiary/5601-iymrith/,22,481,9,0,8,4,3,5
1050,Йеногу,/multiverse/bestiary/6938-yeenoghu/,20,333,9,3,6,2,7,2
1051,Йеногу,/bestiary/5865-yeenoghu/,22,348,9,3,6,2,7,2
1052,Каалтар,/bestiary/7759-kaaltar/,10,4,2,0,0,0,0,0
1053,Квиппер,/bestiary/366-quipper/,13,1,-4,3,-1,-5,-2,-4
1054,Кингспорт,/bestiary/5813-kingsport/,11,5,-2,1,1,0,0,-3
1055,Козёл,/bestiary/367-goat/,10,2,1,0,0,-4,0,-3
1056,Космическая гуппи,/bestiary/8875-space_guppy/,13,3,-4,3,0,-5,0,-5
1057,Космический альбатрос,/bestiary/8876-space_mollymawk/,12,3,-2,2,0,-4,1,-4
1058,Космический хомяк,/bestiary/6159-space_hamster/,10,1,-4,0,-1,-4,0,-3
1059,Кошка,/bestiary/369-cat/,12,2,-4,2,0,-4,1,-2
1060,Кошка химера,/bestiary/5804-chimeric_cat/,12,2,-4,2,0,-4,1,-2
1061,Краб,/bestiary/370-crab/,11,2,-4,0,0,-5,-1,-4
1062,Кроликоголовый,/bestiary/6237-rabbithead/,10,4,0,0,0,0,0,0
1063,Крошечный слуга,/bestiary/501-tiny_servant/,15,10,-3,3,0,-4,0,-5
1064,Крыса,/bestiary/373-rat/,10,1,-4,0,-1,-4,0,-3
1065,Крыса химера,/bestiary/5805-chimeric_rat/,10,1,-4,0,-1,-4,0,-3
1066,Кукла Халастера,/bestiary/6229-halaster_puppet/,10,8,0,0,0,0,0,0
1067,Куница,/bestiary/374-weasel/,13,1,-4,3,-1,-4,1,-4
1068,Куница химера,/bestiary/5802-chimeric_weasel/,13,1,-4,3,-1,-4,1,-4
1069,Кардорн Брентахилл,/bestiary/7415-cardorn_brentahill/,15,9,0,1,0,1,2,3
1070,Квана Селедо,/bestiary/7417-quana_seledo/,15,9,0,1,0,1,2,3
1071,Киджори,/bestiary/7439-kijori/,12,11,0,1,1,0,0,0
1072,Клим Джассо,/bestiary/6406-klim_jhasso/,10,9,0,1,0,1,2,3
1073,Кобольд,/bestiary/210-kobold/,12,5,-2,2,-1,-1,-2,-1
1074,Кобольд долины Ледяного Ветра,/bestiary/5734-icewind_kobold/,14,9,-2,2,1,-1,-1,-1
1075,Кобольд подчиненный,/bestiary/7445-kobold_underling/,13,7,-2,3,-1,-1,-1,-1
1076,Кобольд-зомби долины Ледяного Ветра,/bestiary/5752-icewind_kobold_zombie/,9,19,-1,-2,3,-4,-2,-4
1077,Копия монодрона,/bestiary/8513-replica_monodrone/,15,5,0,1,1,-3,0,-3
1078,Кровавый ястреб,/bestiary/371-blood_hawk/,12,7,-2,2,0,-4,2,-3
1079,Кровопийца,/bestiary/11-stirge/,14,2,-3,3,0,-4,-1,-2
1080,Ксварт,/multiverse/bestiary/7071-xvart/,13,7,-1,2,0,-1,-2,-2
1081,Ксварт спикер,/bestiary/5667-xvart_speaker/,13,7,-1,2,0,1,-2,-2
1082,Культист,/bestiary/12-cultist/,12,9,0,1,0,0,0,0
1083,Куса Сюнгун,/bestiary/8548-kusa_xungoon/,15,9,0,1,0,1,2,3
1084,Кабан,/bestiary/365-boar/,11,11,1,0,1,-4,-1,-3
1085,Калаштар,/bestiary/5002-kalashtar/,12,16,1,2,1,1,2,2
1086,Кендер-застрельщик,/bestiary/10588-kender_skirmisher/,14,14,-1,3,0,1,-1,2
1087,Кенку,/bestiary/208-kenku/,13,13,0,3,0,0,0,0
1088,Кловин Бельвью,/bestiary/4688-clovin_belview/,11,26,1,-1,2,-1,0,-2
1089,Клонк,/bestiary/6426-clonk/,13,13,0,3,0,0,0,0
1090,Кобольд изобретатель,/multiverse/bestiary/6818-kobold_inventor/,12,13,-2,2,1,2,0,-1
1091,Кол'даан,/bestiary/6233-kol_daan/,11,20,2,0,2,-2,0,-2
1092,Копия дуодрона,/bestiary/8512-replica_duodrone/,15,11,0,1,1,-2,0,-2
1093,Корова,/bestiary/623-cow/,10,15,4,0,2,-4,0,-3
1094,Космический хомяк,/bestiary/8691-space_hamster/,15,10,-5,5,0,-2,1,-2
1095,Космический хряк,/bestiary/8877-space_swine/,11,22,1,1,1,-3,0,-4
1096,Костяной слизень,/bestiary/6436-bone_whelk/,12,27,0,-3,0,-2,-1,-4
1097,Кристаллический боевой топор,/bestiary/6217-crystal_battleaxe/,17,17,1,2,0,-5,-3,-5
1098,Крылатый кобольд,/bestiary/209-winged_kobold/,13,7,-2,3,-1,-1,-2,-1
1099,Куо-тоа,/bestiary/212-kuo_toa/,13,18,1,0,0,0,0,-1
1100,Купалуа,/bestiary/6028-kupalu_/,13,9,-2,2,1,-2,0,-2
1101,Курица Бездны,/bestiary/4852-abyssal_chicken/,13,10,-2,2,1,-3,-1,-3
1102,Каламанский солдат,/bestiary/10583-kalaman_soldier/,18,16,1,1,1,0,0,0
1103,Кальмароголовый гном,/bestiary/5770-gnome_squidling/,8,10,-3,-2,0,-3,0,-4
1104,Кандидат в Комету,/bestiary/13246-aspirant_of_the_comet/,11,27,1,1,1,0,0,1
1105,Коалинт,/bestiary/7514-koalinth/,14,16,1,0,1,0,0,0
1106,Кованая птица,/bestiary/7165-anvilwrought_raptor/,14,18,1,3,2,-4,2,-5
1107,Копия тридрона,/bestiary/8516-replica_tridrone/,15,16,1,1,1,-1,0,-1
1108,Коппер Штормгорн,/bestiary/6230-copper_stormforge/,13,16,0,2,1,0,1,0
1109,Космический угорь,/bestiary/8874-space_eel/,14,7,1,4,0,-5,0,-5
1110,Красноклейменный головорез,/bestiary/10-red_ruffian/,14,16,0,2,1,-1,-1,0
1111,Красноклейменный головорез,/bestiary/12554-red_ruffian/,11,16,2,0,1,-1,-1,0
1112,Креветка Кои,/bestiary/8531-koi_prawn/,13,16,1,2,0,-4,1,-3
1113,Крипер,/bestiary/11848-creeper/,12,19,0,0,2,-2,-1,-4
1114,Крокодил,/bestiary/372-crocodile/,12,19,2,0,1,-4,0,-3
1115,Крылатый трулл,/bestiary/3614-winged_thrull/,12,31,-1,2,1,-1,-1,-1
1116,Кулак Бэйна,/bestiary/4477-fist_of_bane/,18,22,3,0,1,0,1,0
1117,Куролиск,/bestiary/56-cockatrice/,11,27,-2,1,1,-4,1,-3
1118,Капкан,/bestiary/2639-mantrap/,12,45,2,2,1,-5,0,-4
1119,Кваггот споровый слуга,/bestiary/248-quaggoth_spore_servant/,13,45,3,1,3,-4,-2,-5
1120,Квадрон,/bestiary/241-quadrone/,16,22,1,2,1,0,0,0
1121,Квазит,/bestiary/73-quasit/,13,7,-3,3,0,-2,0,0
1122,Квиклинг,/multiverse/bestiary/6926-quickling/,16,10,-3,6,1,0,1,-2
1123,Келла Даркхоуп,/bestiary/7696-kella_darkhope/,12,27,0,2,0,1,2,3
1124,Кенку Парочайник,/bestiary/8435-kettlesteam_the_kenku/,13,22,0,3,0,0,0,3
1125,Киш,/bestiary/7562-kysh/,13,27,2,3,1,0,1,2
1126,Кобольд драконий щит,/multiverse/bestiary/6807-kobold_dragonshield/,15,44,1,2,2,-1,-1,0
1127,Кобольд чешуйчатый чародей,/multiverse/bestiary/6819-kobold_scale_sorcerer/,15,27,-2,2,2,0,-1,2
1128,Кованый солдат,/bestiary/5007-warforged_soldier/,16,30,3,1,3,0,2,0
1129,Когтелап,/bestiary/4972-clawfoot/,13,19,1,3,2,-3,1,-2
1130,Копия квадрона,/bestiary/8515-replica_quadrone/,16,22,1,2,1,0,0,0
1131,Корабельная пиявка,/bestiary/8844-jammer_leech/,12,27,0,-5,3,-5,0,-5
1132,Король пауков,/bestiary/5895-spider_king/,14,44,2,3,1,-4,0,-3
1133,Красис 1-й категории,/bestiary/3617-category_1_krasis/,15,19,3,2,2,-4,1,-1
1134,Кричащий дьяволёнок,/bestiary/13728-screaming_devilkin/,17,18,-3,3,1,-3,-1,0
1135,Ксварт колдун Раксиворта,/multiverse/bestiary/7072-xvart_warlock_of_raxivort/,12,22,-1,2,1,-1,0,1
1136,Куо-тоа кнут,/bestiary/214-kuo_toa_whip/,11,65,2,0,2,1,2,0
1137,Кхалесса Драга,/bestiary/5822-khalessa_draga/,12,27,0,2,0,1,2,3
1138,Каваша,/bestiary/6027-qawasha/,11,27,0,1,1,1,2,0
1139,Кадрот,/bestiary/5798-kadroth/,13,33,0,2,1,0,1,2
1140,Калейн,/bestiary/5307-kalain/,15,44,0,2,1,0,1,2
1141,Камергер Заггтмой,/bestiary/5845-chamberlain_of_zuggtmoy/,13,45,3,-2,2,0,-1,1
1142,Капитан Ксендрос,/bestiary/7560-captain_xendros/,13,27,0,0,1,1,3,1
1143,Капитан пиратов,/bestiary/7541-pirate_captain/,14,45,3,2,2,0,0,2
1144,Капитан разбойников,/bestiary/433-bandit_captain/,15,65,2,3,2,2,0,2
1145,Капитан разбойников Вистани,/bestiary/4806-vistana_bandit_captain/,15,65,2,3,2,2,0,2
1146,Кваггот,/bestiary/268-quaggoth/,13,45,3,1,3,-2,1,-2
1147,Квайот,/bestiary/6051-kwayoth_/,13,27,0,0,1,1,3,1
1148,Кентавр,/bestiary/52-centaur/,12,45,4,2,2,-1,1,0
1149,Керилла Гемстар,/bestiary/7718-kerrilla_gemstar/,13,27,0,0,1,1,3,1
1150,Кетцалькоатль,/multiverse/bestiary/6605-quetzalcoatlus/,13,30,2,1,1,-4,0,-3
1151,Коалинт сержант,/bestiary/7516-koalinth_sergeant/,14,33,2,0,1,0,0,1
1152,Ковёр удушения,/bestiary/37-rug_of_smothering/,12,33,3,2,0,-5,-4,-5
1153,Колодезный огонёк,/bestiary/8394-will_o_wells/,19,22,-5,9,0,1,2,0
1154,Копия пентадрона,/bestiary/8514-replica_pentadrone/,16,32,2,2,1,0,0,1
1155,Королева ледяных пауков,/bestiary/7736-ice_spider_queen/,14,44,2,3,1,-4,0,-3
1156,Космический клоун,/bestiary/8873-space_clown/,13,58,3,3,2,0,0,3
1157,Красная челюсть,/bestiary/7430-redjaw/,13,33,0,2,1,0,1,2
1158,Красный сторожевой дрейк,/multiverse/bestiary/6790-red_guard_drake/,14,52,3,0,3,-3,0,-2
1159,Крелл Гролг,/bestiary/7561-krell_grohlg/,11,27,4,1,1,1,2,0
1160,Ксолкин Алассандар,/bestiary/7697-xolkin_alassandar/,15,65,2,3,2,2,0,2
1161,К’Тулах,/bestiary/5047-k_tulah/,11,27,0,1,1,1,2,0
1162,К'трисс Дроу'б,/bestiary/7469-k_thriss_drow_b/,14,44,-1,2,1,2,0,4
1163,Капитан хобгоблинов,/bestiary/200-hobgoblin_captain/,17,39,2,2,2,1,0,1
1164,Каррнатский зомби,/bestiary/4978-karrnathi_undead_soldier/,17,52,3,2,3,1,1,-3
1165,Кваггот тонот,/bestiary/5647-quaggoth_thonot/,13,45,3,1,3,-2,1,-2
1166,Кетцалькоатль зомби,/bestiary/5992-quetzalcoatlus_zombie/,11,42,2,-1,2,-5,-2,-4
1167,Кирилл Стоянович,/bestiary/4719-kiril_stoyanovich/,11,90,2,1,2,0,0,0
1168,Кобольд-порождение вампира,/bestiary/5753-kobold_vampire_spawn/,14,39,0,4,3,-1,-1,-1
1169,Коммодор Крукс,/bestiary/9255-commodore_krux/,12,75,4,2,3,0,1,1
1170,Королевский жаболюд,/bestiary/7500-bullywug_royal/,15,52,3,1,2,0,0,2
1171,Косатка,/bestiary/368-killer_whale/,12,90,4,0,1,-4,1,-2
1172,Кошмар,/bestiary/252-nightmare/,13,68,4,2,3,0,1,2
1173,Краболюд,/bestiary/13630-crab_folk/,16,68,4,0,3,-2,-1,-1
1174,Красный колпак,/multiverse/bestiary/6927-redcap/,14,45,4,1,4,0,1,-1
1175,Крюкастый ужас,/bestiary/203-hook_horror/,15,75,4,0,2,-2,1,-2
1176,Крюкастый ужас споровый слуга,/bestiary/5842-hook_horror_spore_servant/,15,75,4,0,2,-4,-2,-5
1177,Ксилл,/bestiary/13731-xill/,16,33,2,4,1,0,2,-1
1178,Куо-тоа надзиратель,/bestiary/5656-kuo_toa_monitor/,13,65,2,0,2,1,2,0
1179,Камадан,/bestiary/2636-kamadan/,13,67,3,3,2,-4,2,0
1180,Карга судьбы,/bestiary/13284-fate_hag/,14,71,1,2,1,1,4,2
1181,Квадропод хаоса,/bestiary/7482-chaos_quadrapod/,14,52,4,1,2,-2,0,-3
1182,Коатль,/bestiary/57-couatl/,19,97,3,5,3,4,5,4
1183,Колдун Архифеи,/multiverse/bestiary/7065-warlock_of_the_archfey/,13,67,-1,3,0,0,1,4
1184,Коричневый поглотитель,/bestiary/8866-brown_scavver/,13,51,4,2,3,-5,0,-5
1185,Король Пудингов,/bestiary/5858-the_pudding_king/,13,49,0,3,2,1,-1,3
1186,Король/Королева ящеров,/bestiary/219-lizard_king_queen/,15,78,3,1,2,0,0,2
1187,Костяная нага,/bestiary/249-bone_naga/,15,58,3,2,1,2,2,3
1188,Креббиг Маск’иль’ир,/bestiary/5357-krebbyg_masq_il_yr/,18,84,1,4,2,0,1,2
1189,Крылатый бык,/bestiary/7175-winged_bull/,12,95,5,2,4,-2,0,-3
1190,Крылатый лев,/bestiary/7176-winged_lion/,13,114,5,3,4,-2,2,-3
1191,Кузнец материи Ока разума,/bestiary/13207-mind_s_eye_matter_smith/,12,78,0,2,2,2,2,3
1192,Курр,/bestiary/5904-kurr/,14,65,3,2,2,0,0,1
1193,Камбион,/bestiary/50-cambion/,19,82,4,4,3,2,1,3
1194,Капитан Отельстан,/bestiary/3329-captain_othelstan/,19,93,4,0,3,1,2,1
1195,Карга Мерзкого Взора,/bestiary/5044-hag_of_the_fetid_gaze/,17,82,4,1,3,1,2,2
1196,Катоблепас,/multiverse/bestiary/6487-catoblepas/,14,84,4,1,5,-4,2,-1
1197,Келек,/bestiary/8417-kelek/,12,45,2,0,2,2,1,3
1198,Комета-убийца,/bestiary/8849-murder_comet/,19,66,2,2,5,-2,0,-2
1199,Костяной рыцарь,/bestiary/5000-bone_knight/,20,84,4,1,2,1,2,3
1200,Красный полудракон ветеран (шаблон),/bestiary/195-half_dragon_template/,18,65,3,1,2,0,0,0
1201,Красный слаад,/bestiary/288-red_slaad/,14,93,3,1,3,-2,-2,-2
1202,Кровавый охотник,/bestiary/7267-blood_hunter/,16,65,4,1,2,-1,3,0
1203,Кромсатель звёздных порождений,/multiverse/bestiary/7034-star_spawn_mangler/,14,71,-1,4,1,0,1,-2
1204,Крутик Лорд улья,/multiverse/bestiary/6825-kruthik_hive_lord/,20,102,4,3,3,0,2,0
1205,Кслорп,/bestiary/6196-xlorp/,12,16,2,2,2,1,0,-1
1206,Кавил Мерчантер,/bestiary/6169-kavil_mereshanter/,12,40,-1,2,0,3,1,0
1207,Казимир Великов,/bestiary/4663-kasimir_velikov/,12,40,-1,2,0,3,1,0
1208,Капитан вампиратов,/bestiary/8885-vampirate_captain/,15,85,2,3,4,1,1,3
1209,Карга аннис,/multiverse/bestiary/6462-annis_hag/,17,90,5,1,2,1,2,2
1210,Кейвья Синаверн,/bestiary/5306-kaevja_cynavern/,12,40,-1,2,0,3,1,0
1211,Кентавр-мумия,/bestiary/8552-centaur_mummy/,13,85,5,1,3,-3,2,1
1212,Клинок разложения Стражей судьбы,/bestiary/13197-doomguard_rot_blade/,18,97,4,1,3,1,0,2
1213,Колдун Великого Древнего,/multiverse/bestiary/7067-warlock_of_the_great_old_one/,13,91,-1,3,2,1,1,4
1214,Корберта Хорсвелл,/bestiary/7424-korberta_horswell/,12,40,-1,2,0,3,1,0
1215,Крулл,/bestiary/6433-krull/,17,117,5,2,2,1,5,1
1216,Каменный великан,/bestiary/171-stone_giant/,17,126,6,2,5,0,1,-1
1217,Карга бьёр,/multiverse/bestiary/6479-bheur_hag/,17,91,1,3,2,1,1,3
1218,Каялитика,/bestiary/7744-kayalithica/,17,170,6,2,5,0,1,2
1219,Киндори,/bestiary/8845-kindori/,11,202,7,-2,3,-2,2,-2
1220,Когтистый зверь,/bestiary/13299-talon_beast/,14,114,6,2,4,-3,1,-3
1221,Колдун Исчадия,/multiverse/bestiary/7066-warlock_of_the_fiend/,13,78,0,3,2,1,1,4
1222,Корред,/multiverse/bestiary/6820-korred/,17,93,6,2,5,0,2,-1
1223,Курганный вурдалак,/bestiary/12064-barrowghast_/,12,138,5,-1,5,-3,-1,-2
1224,Канолот,/multiverse/bestiary/6486-canoloth/,16,120,4,0,3,-3,3,1
1225,Капитан Гармониума,/bestiary/13203-harmonium_captain/,20,110,4,0,2,1,3,3
1226,Капитан Н'Гатрод,/bestiary/6160-captain_n_ghathrod/,15,71,0,1,1,4,3,3
1227,Карадок,/bestiary/10601-caradoc/,14,110,-5,4,1,2,1,4
1228,Кашалот,/bestiary/5751-sperm_whale/,13,189,8,-1,3,-4,1,-3
1229,Кинайел Драа’гиир,/bestiary/5921-kinyel_druu_giir/,15,78,0,3,2,1,0,0
1230,Кованый титан,/bestiary/4999-warforged_titan/,20,125,6,-1,6,-4,0,-5
1231,Корис,/bestiary/7895-koris/,15,78,0,3,2,1,0,0
1232,Король Перьев,/bestiary/6056-king_of_feathers/,13,200,7,0,4,-4,1,-1
1233,Каменный великан Злой земли,/bestiary/12259-stone_giant_of_evil_earth/,20,137,6,1,6,0,1,-1
1234,Корал,/bestiary/11057-coral/,17,135,5,1,2,2,4,4
1235,Король Джейрос,/bestiary/12752-king_jhaeros/,14,133,5,-1,4,0,0,0
1236,Костяной дьявол (Осилут),/bestiary/79-bone_devil/,19,142,4,3,4,1,2,3
1237,Крессаро,/bestiary/7757-cressaro/,16,200,8,0,6,1,3,3
